ID,LINEA,SENTIDO,PUNTO_INI,INI_LONGITUDE,INI_LATITUDE,PUNTO_FIN,FIN_LONGITUDE,FIN_LATITUDE,CONCAT_SHT,LENGTH
3680,P47C,Ida,C73D191,-76.48438194,3.44367889,C73K25S1,-76.484395,3.44085833,C73D191-C73K25S1,294
3681,P47C,Ida,C73K25S1,-76.484395,3.44085833,C73K25C,-76.48430444,3.43787139,C73K25S1-C73K25C,326
3682,P47C,Ida,C73K25C,-76.48430444,3.43787139,C73K26G6,-76.48423361,3.43334167,C73K25C-C73K26G6,504
3683,P47C,Ida,C73K26G6,-76.48423361,3.43334167,C73D26H,-76.48414444,3.43151528,C73K26G6-C73D26H,203
3684,P47C,Ida,C73D26H,-76.48414444,3.43151528,C73K26H3,-76.484055,3.42972667,C73D26H-C73K26H3,199
3685,P47C,Ida,C73K26H3,-76.484055,3.42972667,C73K26M,-76.48467611,3.42679972,C73K26H3-C73K26M,331
3686,P47C,Ida,C73K26M,-76.48467611,3.42679972,C72YK27A,-76.48610861,3.42337333,C73K26M-C72YK27A,333
3687,P47C,Ida,C72YK27A,-76.48610861,3.42337333,C79K28D,-76.48648528,3.420075,C72YK27A-C79K28D,369
3688,P47C,Ida,C79K28D,-76.48648528,3.420075,N.LATIR1,-76.48684028,3.41847861,C79K28D-N.LATIR1,207
3689,P47C,Ida,N.LATIR1,-76.48684028,3.41847861,C83K28D,-76.48680833,3.41719806,N.LATIR1-C83K28D,1120
3690,P47C,Ida,C83K28D,-76.48680833,3.41719806,C83K28E1,-76.48863167,3.41533861,C83K28D-C83K28E1,291
3691,P47C,Ida,C83K28E1,-76.48863167,3.41533861,K29C83,-76.49157167,3.41297389,C83K28E1-K29C83,462
3692,P47C,Ida,K29C83,-76.49157167,3.41297389,K29C73,-76.49326361,3.41473417,K29C83-K29C73,271
3693,P47C,Ida,K29C73,-76.49326361,3.41473417,K29C72Y,-76.49466222,3.41620306,K29C73-K29C72Y,225
3694,P47C,Ida,K29C72Y,-76.49466222,3.41620306,C48K32B,-76.49710333,3.414465,K29C72Y-C48K32B,361
3695,P47C,Ida,C48K32B,-76.49710333,3.414465,C48K35,-76.49900583,3.41268222,C48K32B-C48K35,289
3696,P47C,Ida,C48K35,-76.49900583,3.41268222,C48K38B,-76.50100889,3.4109075,C48K35-C48K38B,297
3697,P47C,Ida,C48K38B,-76.50100889,3.4109075,C48K40,-76.50278194,3.40924972,C48K38B-C48K40,269
3698,P47C,Ida,C48K40,-76.50278194,3.40924972,C48K41C,-76.504605,3.40756694,C48K40-C48K41C,276
3699,P47C,Ida,C48K41C,-76.504605,3.40756694,C48K41F,-76.50602056,3.40629417,C48K41C-C48K41F,211
3700,P47C,Ida,C48K41F,-76.50602056,3.40629417,K46C50,-76.50942833,3.40022722,C48K41F-K46C50,972
3701,P47C,Ida,K46C50,-76.50942833,3.40022722,C54K46D,-76.50912167,3.39754167,K46C50-C54K46D,387
3702,P47C,Ida,C54K46D,-76.50912167,3.39754167,C54K49B,-76.51155167,3.39534667,C54K46D-C54K49B,359
3703,P47C,Ida,C54K49B,-76.51155167,3.39534667,K50C51,-76.51428167,3.39577667,C54K49B-K50C51,429
3704,P47C,Ida,K50C51,-76.51428167,3.39577667,C48K50,-76.51499167,3.39788667,K50C51-C48K50,311
3705,P47C,Ida,C48K50,-76.51499167,3.39788667,C48K49,-76.51376,3.39910556,C48K50-C48K49,198
3706,P47C,Ida,C48K49,-76.51376,3.39910556,C48K47A,-76.51173833,3.40094611,C48K49-C48K47A,311
3707,P47C,Ida,C48K47A,-76.51173833,3.40094611,K46C48,-76.51101556,3.40216722,C48K47A-K46C48,181
3708,P47C,Ida,K46C48,-76.51101556,3.40216722,K46C43,-76.51354472,3.40482806,K46C48-K46C43,407
3709,P47C,Ida,K46C43,-76.51354472,3.40482806,K46C42,-76.51490778,3.40626,K46C43-K46C42,219
3710,P47C,Ida,K46C42,-76.51490778,3.40626,K46C372,-76.51753333,3.40910667,K46C42-K46C372,430
3711,P47C,Ida,K46C372,-76.51753333,3.40910667,C36K46B,-76.51947,3.408865,K46C372-C36K46B,271
3712,P47C,Ida,C36K46B,-76.51947,3.408865,C36K47B,-76.520725,3.40756667,C36K46B-C36K47B,200
3713,P47C,Ida,C36K47B,-76.520725,3.40756667,K56C18A,-76.52534694,3.40189833,C36K47B-K56C18A,946
3714,P47C,Ida,K56C18A,-76.52534694,3.40189833,K56C16,-76.52832389,3.40287139,K56C18A-K56C16,347
3715,P47C,Ida,K56C16,-76.52832389,3.40287139,K56C13G,-76.53240667,3.4042,K56C16-K56C13G,476
3716,P47C,Ida,K56C13G,-76.53240667,3.4042,K56C13F,-76.534625,3.404925,K56C13G-K56C13F,259
3717,P47C,Ida,K56C13F,-76.534625,3.404925,K56C13,-76.53665444,3.40557333,K56C13F-K56C13,236
3718,P47C,Ida,K56C13,-76.53665444,3.40557333,K56C11A,-76.53855111,3.40618556,K56C13-K56C11A,221
3719,P47C,Ida,K56C11A,-76.53855111,3.40618556,K56C9C,-76.54115944,3.40706111,K56C11A-K56C9C,317
3720,P47C,Ida,K56C9C,-76.54115944,3.40706111,K56C7A,-76.54489944,3.40825639,K56C9C-K56C7A,411
3721,P47C,Ida,K56C7A,-76.54489944,3.40825639,K56C6A,-76.54621806,3.40869778,K56C7A-K56C6A,182
3722,P47C,Ida,K56C6A,-76.54621806,3.40869778,REFUG1,-76.5464675,3.39859889,K56C6A-REFUG1,1290
3723,P47C,Ida,REFUG1,-76.5464675,3.39859889,CALDAS1,-76.54599333,3.394255,REFUG1-CALDAS1,484
3724,P47C,Ida,CALDAS1,-76.54599333,3.394255,CAPRI1,-76.545085,3.38828,CALDAS1-CAPRI1,724
3725,P47C,Vuelta,CAPRI4,-76.54486167,3.38828,CALDAS2,-76.54582333,3.39397833,CAPRI4-CALDAS2,679
3726,P47C,Vuelta,CALDAS2,-76.54582333,3.39397833,REFUG2,-76.546405,3.39891833,CALDAS2-REFUG2,549
3727,P47C,Vuelta,REFUG2,-76.546405,3.39891833,PAMPA2,-76.54678167,3.40386667,REFUG2-PAMPA2,553
3728,P47C,Vuelta,PAMPA2,-76.54678167,3.40386667,K56C82,-76.54341111,3.40760972,PAMPA2-K56C82,986
3729,P47C,Vuelta,K56C82,-76.54341111,3.40760972,K56C9,-76.54151278,3.40700194,K56C82-K56C9,221
3730,P47C,Vuelta,K56C9,-76.54151278,3.40700194,K56C11,-76.53882667,3.40609667,K56C9-K56C11,314
3731,P47C,Vuelta,K56C11,-76.53882667,3.40609667,K56C13C,-76.53474361,3.40478139,K56C11-K56C13C,476
3732,P47C,Vuelta,K56C13C,-76.53474361,3.40478139,K56C13E,-76.53241833,3.40400667,K56C13C-K56C13E,272
3733,P47C,Vuelta,K56C13E,-76.53241833,3.40400667,K56C14,-76.53036222,3.40333333,K56C13E-K56C14,240
3734,P47C,Vuelta,K56C14,-76.53036222,3.40333333,K56C15,-76.52864833,3.40275778,K56C14-K56C15,200
3735,P47C,Vuelta,K56C15,-76.52864833,3.40275778,K56C18,-76.52529861,3.40166889,K56C15-K56C18,391
3736,P47C,Vuelta,K56C18,-76.52529861,3.40166889,C25K56,-76.52367556,3.40074861,K56C18-C25K56,233
3737,P47C,Vuelta,C25K56,-76.52367556,3.40074861,C25K69,-76.52345278,3.395835,C25K56-C25K69,821
3738,P47C,Vuelta,C25K69,-76.52345278,3.395835,C25D66,-76.52298667,3.39833333,C25K69-C25D66,284
3739,P47C,Vuelta,C25D66,-76.52298667,3.39833333,C25K41,-76.522855,3.40130917,C25D66-C25K41,316
3740,P47C,Vuelta,C25K41,-76.522855,3.40130917,C36K50,-76.52101833,3.40669167,C25K41-C36K50,610
3741,P47C,Vuelta,C36K50,-76.52101833,3.40669167,C36K47,-76.51928528,3.40837778,C36K50-C36K47,262
3742,P47C,Vuelta,C36K47,-76.51928528,3.40837778,K46C371,-76.51761194,3.40879278,C36K47-K46C371,212
3743,P47C,Vuelta,K46C371,-76.51761194,3.40879278,K46C42A1,-76.5144675,3.40555944,K46C371-K46C42A1,553
3744,P47C,Vuelta,K46C42A1,-76.5144675,3.40555944,K46C44,-76.51333361,3.40431417,K46C42A1-K46C44,273
3745,P47C,Vuelta,K46C44,-76.51333361,3.40431417,K46C46,-76.51166472,3.40253667,K46C44-K46C46,221
3746,P47C,Vuelta,K46C46,-76.51166472,3.40253667,K46C50,-76.50942833,3.40022722,K46C46-K46C50,272
3747,P47C,Vuelta,K46C50,-76.50942833,3.40022722,C54K46D,-76.50912167,3.39754167,K46C50-C54K46D,387
3748,P47C,Vuelta,C54K46D,-76.50912167,3.39754167,C54K49B,-76.51155167,3.39534667,C54K46D-C54K49B,359
3749,P47C,Vuelta,C54K49B,-76.51155167,3.39534667,K50C51,-76.51428167,3.39577667,C54K49B-K50C51,429
3750,P47C,Vuelta,K50C51,-76.51428167,3.39577667,C48K50,-76.51499167,3.39788667,K50C51-C48K50,311
3751,P47C,Vuelta,C48K50,-76.51499167,3.39788667,C48K49,-76.51376,3.39910556,C48K50-C48K49,198
3752,P47C,Vuelta,C48K49,-76.51376,3.39910556,C48K47A,-76.51173833,3.40094611,C48K49-C48K47A,311
3753,P47C,Vuelta,C48K47A,-76.51173833,3.40094611,C48K43B,-76.50935167,3.40311028,C48K47A-C48K43B,357
3754,P47C,Vuelta,C48K43B,-76.50935167,3.40311028,C48K42A1,-76.50711972,3.40519333,C48K43B-C48K42A1,339
3755,P47C,Vuelta,C48K42A1,-76.50711972,3.40519333,C48K43E3,-76.50577167,3.40641167,C48K42A1-C48K43E3,201
3756,P47C,Vuelta,C48K43E3,-76.50577167,3.40641167,C48K40B,-76.50290889,3.40903972,C48K43E3-C48K40B,431
3757,P47C,Vuelta,C48K40B,-76.50290889,3.40903972,C48K38E,-76.50150194,3.41035222,C48K40B-C48K38E,213
3758,P47C,Vuelta,C48K38E,-76.50150194,3.41035222,C48K37,-76.49942806,3.41215556,C48K38E-C48K37,305
3759,P47C,Vuelta,C48K37,-76.49942806,3.41215556,C48K32A,-76.4968375,3.41464556,C48K37-C48K32A,399
3760,P47C,Vuelta,C48K32A,-76.4968375,3.41464556,K29C72U,-76.49533333,3.416905,C48K32A-K29C72U,350
3761,P47C,Vuelta,K29C72U,-76.49533333,3.416905,C72UK28E,-76.49389278,3.41912306,K29C72U-C72UK28E,352
3762,P47C,Vuelta,C72UK28E,-76.49389278,3.41912306,C72UK28D,-76.49229528,3.42070389,C72UK28E-C72UK28D,249
3763,P47C,Vuelta,C72UK28D,-76.49229528,3.42070389,AMANECE2,-76.49077639,3.42143972,C72UK28D-AMANECE2,231
3764,P47C,Vuelta,AMANECE2,-76.49077639,3.42143972,N.LATIR2,-76.48674361,3.41832444,AMANECE2-N.LATIR2,566
3765,P47C,Vuelta,N.LATIR2,-76.48674361,3.41832444,C76K28A,-76.48615889,3.42035861,N.LATIR2-C76K28A,313
3766,P47C,Vuelta,C76K28A,-76.48615889,3.42035861,C73K27,-76.48498667,3.42468333,C76K28A-C73K27,506
3767,P47C,Vuelta,C73K27,-76.48498667,3.42468333,C73D26M,-76.48442778,3.42616611,C73K27-C73D26M,176
3768,P47C,Vuelta,C73D26M,-76.48442778,3.42616611,C73D26I2,-76.48357167,3.428345,C73D26M-C73D26I2,260
3769,P47C,Vuelta,C73D26I2,-76.48357167,3.428345,C73K26H2,-76.483525,3.43015667,C73D26I2-C73K26H2,197
3770,P47C,Vuelta,C73K26H2,-76.483525,3.43015667,C73D26G9,-76.48367,3.43255194,C73K26H2-C73D26G9,266
3771,P47C,Vuelta,C73D26G9,-76.48367,3.43255194,C73K26G4,-76.48370806,3.43434194,C73D26G9-C73K26G4,199
3772,P47C,Vuelta,C73K26G4,-76.48370806,3.43434194,C73K26F1,-76.48373528,3.43616444,C73K26G4-C73K26F1,196
3773,P47C,Vuelta,C73K26F1,-76.48373528,3.43616444,C73K26B2,-76.48377111,3.43907028,C73K26F1-C73K26B2,319
3774,P47C,Vuelta,C73K26B2,-76.48377111,3.43907028,A.SANIN5,-76.48306028,3.44375639,C73K26B2-A.SANIN5,747
3778,P52C,Ida,C48K38E,-76.50150194,3.41035222,K39C461,-76.50193806,3.41299694,C48K38E-K39C461,403
3779,P52C,Ida,K39C461,-76.50193806,3.41299694,K39C42B,-76.50421583,3.41543139,K39C461-K39C42B,370
3780,P52C,Ida,K39C42B,-76.50421583,3.41543139,K39C401,-76.50596917,3.41731944,K39C42B-K39C401,286
3781,P52C,Ida,K39C401,-76.50596917,3.41731944,K39C38,-76.50732778,3.41871083,K39C401-K39C38,216
3782,P52C,Ida,K39C38,-76.50732778,3.41871083,D30K33A1,-76.50725972,3.42215278,K39C38-D30K33A1,386
3783,P52C,Ida,D30K33A1,-76.50725972,3.42215278,C44K31,-76.5057575,3.42501472,D30K33A1-C44K31,373
3784,P52C,Ida,C44K31,-76.5057575,3.42501472,C44T29K2,-76.5046825,3.42718556,C44K31-C44T29K2,269
3785,P52C,Ida,C44T29K2,-76.5046825,3.42718556,C44K28ET,-76.50342139,3.42961056,C44T29K2-C44K28ET,303
3786,P52C,Ida,C44K28ET,-76.50342139,3.42961056,C44K28A,-76.50205639,3.43234028,C44K28ET-C44K28A,296
3787,P52C,Ida,C44K28A,-76.50205639,3.43234028,C44K26L,-76.50050167,3.43534028,C44K28A-C44K26L,420
3788,P52C,Ida,C44K26L,-76.50050167,3.43534028,C52K2625,-76.49778611,3.43753083,C44K26L-C52K2625,458
3789,P52C,Ida,C52K2625,-76.49778611,3.43753083,C52K24B,-76.49850028,3.4394875,C52K2625-C52K24B,231
3790,P52C,Ida,C52K24B,-76.49850028,3.4394875,C44K21,-76.50199083,3.44137556,C52K24B-C44K21,617
3791,P52C,Ida,C44K21,-76.50199083,3.44137556,C44K15,-76.50305889,3.44476028,C44K21-C44K15,394
3792,P52C,Ida,C44K15,-76.50305889,3.44476028,C44K12C,-76.50373889,3.44743472,C44K15-C44K12C,306
3793,P52C,Ida,C44K12C,-76.50373889,3.44743472,C44K12,-76.50412833,3.44909972,C44K12C-C44K12,190
3794,P52C,Ida,C44K12,-76.50412833,3.44909972,C44K9,-76.50490611,3.45211278,C44K12-C44K9,362
3795,P52C,Ida,C44K9,-76.50490611,3.45211278,C44K81,-76.50547167,3.45437167,C44K9-C44K81,242
3796,P52C,Ida,C44K81,-76.50547167,3.45437167,C44K6A,-76.50685333,3.45941639,C44K81-C44K6A,581
3797,P52C,Ida,C44K6A,-76.50685333,3.45941639,K5C44B,-76.506795,3.46084556,C44K6A-K5C44B,190
3798,P52C,Ida,K5C44B,-76.506795,3.46084556,K5C46,-76.50351778,3.46183333,K5C44B-K5C46,385
3799,P52C,Ida,K5C46,-76.50351778,3.46183333,C52K5,-76.50062722,3.4632825,K5C46-C52K5,545
3800,P52C,Ida,C52K5,-76.50062722,3.4632825,C52K3,-76.50126167,3.46604833,C52K5-C52K3,308
3801,P52C,Ida,C52K3,-76.50126167,3.46604833,C52K2,-76.50164583,3.46738861,C52K3-C52K2,157
3802,P52C,Ida,C52K2,-76.50164583,3.46738861,C52K1E,-76.50234,3.47000667,C52K2-C52K1E,314
3803,P52C,Ida,C52K1E,-76.50234,3.47000667,C52K1D,-76.50297139,3.47230611,C52K1E-C52K1D,274
3804,P52C,Ida,C52K1D,-76.50297139,3.47230611,C52K1B1,-76.50363611,3.4745275,C52K1D-C52K1B1,259
3805,P52C,Ida,C52K1B1,-76.50363611,3.4745275,C52K4N,-76.50546806,3.47773694,C52K1B1-C52K4N,431
3806,P52C,Ida,C52K4N,-76.50546806,3.47773694,C52K7N,-76.50741444,3.47956889,C52K4N-C52K7N,303
3807,P52C,Ida,C52K7N,-76.50741444,3.47956889,C52A2HN,-76.51104361,3.48227667,C52K7N-C52A2HN,504
3808,P52C,Ida,C52A2HN,-76.51104361,3.48227667,A3NC52,-76.51309333,3.48449944,C52A2HN-A3NC52,387
3809,P52C,Ida,A3NC52,-76.51309333,3.48449944,A3NC59,-76.51056694,3.48853444,A3NC52-A3NC59,532
3810,P52C,Ida,A3NC59,-76.51056694,3.48853444,TMENGA2,-76.5089375,3.48910306,A3NC59-TMENGA2,269
3811,P52C,Ida,K39C482,-76.50018,3.41089417,C54K39E,-76.49861667,3.40660139,K39C482-C54K39E,674
3812,P52C,Ida,C54K39E,-76.49861667,3.40660139,C54K41,-76.50056444,3.40534,C54K39E-C54K41,276
3813,P52C,Ida,C54K41,-76.50056444,3.40534,K41BC50,-76.50249222,3.40649028,C54K41-K41BC50,277
3814,P52C,Ida,K41BC50,-76.50249222,3.40649028,K41BC49,-76.50360528,3.40770583,K41BC50-K41BC49,183
3815,P52C,Ida,K41BC49,-76.50360528,3.40770583,C48K40B,-76.50290889,3.40903972,K41BC49-C48K40B,206
3816,P52C,Ida,C48K40B,-76.50290889,3.40903972,C48K38E,-76.50150194,3.41035222,C48K40B-C48K38E,213
3817,P52C,Ida,C48K38E,-76.50150194,3.41035222,K39C461,-76.50193806,3.41299694,C48K38E-K39C461,403
3818,P52C,Ida,K39C461,-76.50193806,3.41299694,K39C42B,-76.50421583,3.41543139,K39C461-K39C42B,370
3819,P52C,Ida,K39C42B,-76.50421583,3.41543139,K39C401,-76.50596917,3.41731944,K39C42B-K39C401,286
3820,P52C,Ida,K39C401,-76.50596917,3.41731944,K39C38,-76.50732778,3.41871083,K39C401-K39C38,216
3821,P52C,Ida,K39C38,-76.50732778,3.41871083,D30K33A1,-76.50725972,3.42215278,K39C38-D30K33A1,386
3822,P52C,Ida,D30K33A1,-76.50725972,3.42215278,C44K31,-76.5057575,3.42501472,D30K33A1-C44K31,373
3823,P52C,Ida,C44K31,-76.5057575,3.42501472,C44T29K2,-76.5046825,3.42718556,C44K31-C44T29K2,269
3824,P52C,Ida,C44T29K2,-76.5046825,3.42718556,C44K28ET,-76.50342139,3.42961056,C44T29K2-C44K28ET,303
3825,P52C,Ida,C44K28ET,-76.50342139,3.42961056,C44K28A,-76.50205639,3.43234028,C44K28ET-C44K28A,296
3826,P52C,Ida,C44K28A,-76.50205639,3.43234028,C44K26L,-76.50050167,3.43534028,C44K28A-C44K26L,420
3827,P52C,Ida,C44K26L,-76.50050167,3.43534028,C52K2625,-76.49778611,3.43753083,C44K26L-C52K2625,458
3828,P52C,Ida,C52K2625,-76.49778611,3.43753083,C52K24B,-76.49850028,3.4394875,C52K2625-C52K24B,231
3829,P52C,Ida,C52K24B,-76.49850028,3.4394875,C44K21,-76.50199083,3.44137556,C52K24B-C44K21,617
3830,P52C,Ida,C44K21,-76.50199083,3.44137556,C44K15,-76.50305889,3.44476028,C44K21-C44K15,394
3831,P52C,Ida,C44K15,-76.50305889,3.44476028,C44K12C,-76.50373889,3.44743472,C44K15-C44K12C,306
3832,P52C,Ida,C44K12C,-76.50373889,3.44743472,C44K12,-76.50412833,3.44909972,C44K12C-C44K12,190
3833,P52C,Ida,C44K12,-76.50412833,3.44909972,C44K9,-76.50490611,3.45211278,C44K12-C44K9,362
3834,P52C,Ida,C44K9,-76.50490611,3.45211278,C44K81,-76.50547167,3.45437167,C44K9-C44K81,242
3835,P52C,Ida,C44K81,-76.50547167,3.45437167,C44K6A,-76.50685333,3.45941639,C44K81-C44K6A,581
3836,P52C,Ida,C44K6A,-76.50685333,3.45941639,K5C44B,-76.506795,3.46084556,C44K6A-K5C44B,190
3837,P52C,Ida,K5C44B,-76.506795,3.46084556,K5C46,-76.50351778,3.46183333,K5C44B-K5C46,385
3838,P52C,Ida,K5C46,-76.50351778,3.46183333,C52K5,-76.50062722,3.4632825,K5C46-C52K5,545
3839,P52C,Ida,C52K5,-76.50062722,3.4632825,C52K3,-76.50126167,3.46604833,C52K5-C52K3,308
3840,P52C,Ida,C52K3,-76.50126167,3.46604833,C52K2,-76.50164583,3.46738861,C52K3-C52K2,157
3841,P52C,Ida,C52K2,-76.50164583,3.46738861,C52K1E,-76.50234,3.47000667,C52K2-C52K1E,314
3842,P52C,Ida,C52K1E,-76.50234,3.47000667,C52K1D,-76.50297139,3.47230611,C52K1E-C52K1D,274
3843,P52C,Ida,C52K1D,-76.50297139,3.47230611,C52K1B1,-76.50363611,3.4745275,C52K1D-C52K1B1,259
3844,P52C,Ida,C52K1B1,-76.50363611,3.4745275,C52K4N,-76.50546806,3.47773694,C52K1B1-C52K4N,431
3845,P52C,Ida,C52K4N,-76.50546806,3.47773694,C52K7N,-76.50741444,3.47956889,C52K4N-C52K7N,303
3846,P52C,Ida,C52K7N,-76.50741444,3.47956889,C52A2HN,-76.51104361,3.48227667,C52K7N-C52A2HN,504
3847,P52C,Ida,C52A2HN,-76.51104361,3.48227667,A3NC52,-76.51309333,3.48449944,C52A2HN-A3NC52,387
3848,P52C,Ida,A3NC52,-76.51309333,3.48449944,A3NC59,-76.51056694,3.48853444,A3NC52-A3NC59,532
3849,P52C,Ida,A3NC59,-76.51056694,3.48853444,TMENGA2,-76.5089375,3.48910306,A3NC59-TMENGA2,269
3850,P52C,Ida,C48K38E,-76.50150194,3.41035222,K39C461,-76.50193806,3.41299694,C48K38E-K39C461,403
3851,P52C,Ida,K39C461,-76.50193806,3.41299694,K39C42B,-76.50421583,3.41543139,K39C461-K39C42B,370
3852,P52C,Ida,K39C42B,-76.50421583,3.41543139,K39C401,-76.50596917,3.41731944,K39C42B-K39C401,286
3853,P52C,Ida,K39C401,-76.50596917,3.41731944,K39C38,-76.50732778,3.41871083,K39C401-K39C38,216
3854,P52C,Ida,K39C38,-76.50732778,3.41871083,D30K33A1,-76.50725972,3.42215278,K39C38-D30K33A1,386
3855,P52C,Ida,D30K33A1,-76.50725972,3.42215278,C44K31,-76.5057575,3.42501472,D30K33A1-C44K31,373
3856,P52C,Ida,C44K31,-76.5057575,3.42501472,C44T29K2,-76.5046825,3.42718556,C44K31-C44T29K2,269
3857,P52C,Ida,C44T29K2,-76.5046825,3.42718556,C44K28ET,-76.50342139,3.42961056,C44T29K2-C44K28ET,303
3858,P52C,Ida,C44K28ET,-76.50342139,3.42961056,C44K28A,-76.50205639,3.43234028,C44K28ET-C44K28A,296
3859,P52C,Ida,C44K28A,-76.50205639,3.43234028,C44K26L,-76.50050167,3.43534028,C44K28A-C44K26L,420
3860,P52C,Ida,C44K26L,-76.50050167,3.43534028,C52K2625,-76.49778611,3.43753083,C44K26L-C52K2625,458
3861,P52C,Ida,C52K2625,-76.49778611,3.43753083,C52K24B,-76.49850028,3.4394875,C52K2625-C52K24B,231
3862,P52C,Ida,C52K24B,-76.49850028,3.4394875,C44K21,-76.50199083,3.44137556,C52K24B-C44K21,617
3863,P52C,Ida,C44K21,-76.50199083,3.44137556,C44K15,-76.50305889,3.44476028,C44K21-C44K15,394
3864,P52C,Ida,C44K15,-76.50305889,3.44476028,C44K12C,-76.50373889,3.44743472,C44K15-C44K12C,306
3865,P52C,Ida,C44K12C,-76.50373889,3.44743472,C44K12,-76.50412833,3.44909972,C44K12C-C44K12,190
3866,P52C,Ida,C44K12,-76.50412833,3.44909972,C44K9,-76.50490611,3.45211278,C44K12-C44K9,362
3867,P52C,Ida,C44K9,-76.50490611,3.45211278,C44K81,-76.50547167,3.45437167,C44K9-C44K81,242
3868,P52C,Ida,C44K81,-76.50547167,3.45437167,C44K6A,-76.50685333,3.45941639,C44K81-C44K6A,581
3869,P52C,Ida,C44K6A,-76.50685333,3.45941639,K5C44B,-76.506795,3.46084556,C44K6A-K5C44B,190
3870,P52C,Ida,K5C44B,-76.506795,3.46084556,K5C46,-76.50351778,3.46183333,K5C44B-K5C46,385
3871,P52C,Ida,K5C46,-76.50351778,3.46183333,C52K5,-76.50062722,3.4632825,K5C46-C52K5,545
3872,P52C,Ida,C52K5,-76.50062722,3.4632825,C52K3,-76.50126167,3.46604833,C52K5-C52K3,308
3873,P52C,Ida,C52K3,-76.50126167,3.46604833,C52K2,-76.50164583,3.46738861,C52K3-C52K2,157
3874,P52C,Ida,C52K2,-76.50164583,3.46738861,C52K1E,-76.50234,3.47000667,C52K2-C52K1E,314
3875,P52C,Ida,C52K1E,-76.50234,3.47000667,C52K1D,-76.50297139,3.47230611,C52K1E-C52K1D,274
3876,P52C,Ida,C52K1D,-76.50297139,3.47230611,C52K1B1,-76.50363611,3.4745275,C52K1D-C52K1B1,259
3877,P52C,Ida,C52K1B1,-76.50363611,3.4745275,C52K4N,-76.50546806,3.47773694,C52K1B1-C52K4N,431
3878,P52C,Ida,C52K4N,-76.50546806,3.47773694,C52K7N,-76.50741444,3.47956889,C52K4N-C52K7N,303
3879,P52C,Ida,C52K7N,-76.50741444,3.47956889,C52A2HN,-76.51104361,3.48227667,C52K7N-C52A2HN,504
3880,P52C,Ida,C52A2HN,-76.51104361,3.48227667,A3NC52,-76.51309333,3.48449944,C52A2HN-A3NC52,387
3881,P52C,Ida,A3NC52,-76.51309333,3.48449944,A3NC59,-76.51056694,3.48853444,A3NC52-A3NC59,532
3882,P52C,Ida,A3NC59,-76.51056694,3.48853444,TMENGA9,-76.50773806,3.48941528,A3NC59-TMENGA9,466
3883,P52C,Ida,K39C482,-76.50018,3.41089417,C54K39E,-76.49861667,3.40660139,K39C482-C54K39E,674
3884,P52C,Ida,C54K39E,-76.49861667,3.40660139,C54K41,-76.50056444,3.40534,C54K39E-C54K41,276
3885,P52C,Ida,C54K41,-76.50056444,3.40534,K41BC50,-76.50249222,3.40649028,C54K41-K41BC50,277
3886,P52C,Ida,K41BC50,-76.50249222,3.40649028,K41BC49,-76.50360528,3.40770583,K41BC50-K41BC49,183
3887,P52C,Ida,K41BC49,-76.50360528,3.40770583,C48K40B,-76.50290889,3.40903972,K41BC49-C48K40B,206
3888,P52C,Ida,C48K40B,-76.50290889,3.40903972,C48K38E,-76.50150194,3.41035222,C48K40B-C48K38E,213
3889,P52C,Ida,C48K38E,-76.50150194,3.41035222,K39C461,-76.50193806,3.41299694,C48K38E-K39C461,403
3890,P52C,Ida,K39C461,-76.50193806,3.41299694,K39C42B,-76.50421583,3.41543139,K39C461-K39C42B,370
3891,P52C,Ida,K39C42B,-76.50421583,3.41543139,K39C401,-76.50596917,3.41731944,K39C42B-K39C401,286
3892,P52C,Ida,K39C401,-76.50596917,3.41731944,K39C38,-76.50732778,3.41871083,K39C401-K39C38,216
3893,P52C,Ida,K39C38,-76.50732778,3.41871083,D30K33A1,-76.50725972,3.42215278,K39C38-D30K33A1,386
3894,P52C,Ida,D30K33A1,-76.50725972,3.42215278,C44K31,-76.5057575,3.42501472,D30K33A1-C44K31,373
3895,P52C,Ida,C44K31,-76.5057575,3.42501472,C44T29K2,-76.5046825,3.42718556,C44K31-C44T29K2,269
3896,P52C,Ida,C44T29K2,-76.5046825,3.42718556,C44K28ET,-76.50342139,3.42961056,C44T29K2-C44K28ET,303
3897,P52C,Ida,C44K28ET,-76.50342139,3.42961056,C44K28A,-76.50205639,3.43234028,C44K28ET-C44K28A,296
3898,P52C,Ida,C44K28A,-76.50205639,3.43234028,C44K26L,-76.50050167,3.43534028,C44K28A-C44K26L,420
3899,P52C,Ida,C44K26L,-76.50050167,3.43534028,C52K2625,-76.49778611,3.43753083,C44K26L-C52K2625,458
3900,P52C,Ida,C52K2625,-76.49778611,3.43753083,C52K24B,-76.49850028,3.4394875,C52K2625-C52K24B,231
3901,P52C,Ida,C52K24B,-76.49850028,3.4394875,C44K21,-76.50199083,3.44137556,C52K24B-C44K21,617
3902,P52C,Ida,C44K21,-76.50199083,3.44137556,C44K15,-76.50305889,3.44476028,C44K21-C44K15,394
3903,P52C,Ida,C44K15,-76.50305889,3.44476028,C44K12C,-76.50373889,3.44743472,C44K15-C44K12C,306
3904,P52C,Ida,C44K12C,-76.50373889,3.44743472,C44K12,-76.50412833,3.44909972,C44K12C-C44K12,190
