PRODUCTO,VEH_ID,QPAX,CRD_SNR,O_ESTACION,D_ESTACION,O_ID_ESTACION,D_ID_ESTACION,TRONCAL,HORA_MATSIM,1_USO,START,END
UNIVIAJE-II,112,1,43241,UNIVERSIDA,BUITRERA,39,2,YES,54780,0,0,0
UNIVIAJE-II,113,1,43241,UNIVERSIDA,BUITRERA,39,2,YES,60660,0,0,YES
UNIVIAJE-II,1906,1,43242,PETECUY,TEQUENDAMA,24,10,YES,30060,0,YES,0
UNIVIAJE-II,1906,1,43242,PETECUY,MELENDEZ,24,3,YES,62040,0,0,0
UNIVIAJE-II,1906,1,43242,PETECUY,SAN PASCUA,24,15,YES,72060,0,0,YES
UNIVIAJE-II,104,1,43244,UNIVERSIDA,BUITRERA,39,2,YES,32520,0,YES,0
UNIVIAJE-II,104,1,43244,UNIVERSIDA,BUITRERA,39,2,YES,35100,0,0,0
UNIVIAJE-II,104,1,43244,UNIVERSIDA,BUITRERA,39,2,YES,39240,0,0,0
UNIVIAJE-II,104,1,43244,UNIVERSIDA,MELENDEZ,39,3,YES,41640,0,0,0
UNIVIAJE-II,104,1,43244,UNIVERSIDA,BUITRERA,39,2,YES,51000,0,0,0
UNIVIAJE-II,104,1,43244,UNIVERSIDA,MELENDEZ,39,3,YES,62220,0,0,0
UNIVIAJE-II,104,1,43244,UNIVERSIDA,BUITRERA,39,2,YES,68340,0,0,0
UNIVIAJE-II,104,1,43244,UNIVERSIDA,MELENDEZ,39,3,YES,72600,0,0,YES
UNIVIAJE-II,1703,1,43245,SAN PASCUA,TEQUENDAMA,15,10,YES,19320,0,YES,0
UNIVIAJE-II,1703,1,43245,SAN PASCUA,CAPRI,15,4,YES,33300,0,0,0
UNIVIAJE-II,1703,1,43245,SAN PASCUA,MELENDEZ,15,3,YES,45000,0,0,0
UNIVIAJE-II,1703,1,43245,SAN PASCUA,CALDAS,15,5,YES,53760,0,0,0
UNIVIAJE-II,1703,1,43245,SAN PASCUA,BUITRERA,15,2,YES,62040,0,0,0
UNIVIAJE-II,1703,1,43245,SAN PASCUA,BUITRERA,15,2,YES,64680,0,0,0
UNIVIAJE-II,1703,1,43245,SAN PASCUA,CAPRI,15,4,YES,73440,0,0,YES
UNIVIAJE-II,203,1,43247,UNIVALLE,CAPRI,1,4,YES,38760,0,YES,0
UNIVIAJE-II,203,1,43247,UNIVALLE,CAPRI,1,4,YES,43320,0,0,0
UNIVIAJE-II,201,1,43247,UNIVALLE,MELENDEZ,1,3,YES,51600,0,0,0
UNIVIAJE-II,203,1,43247,UNIVALLE,CALDAS,1,5,YES,60300,0,0,0
UNIVIAJE-II,203,1,43247,UNIVALLE,BUITRERA,1,2,YES,68760,0,0,0
UNIVIAJE-II,203,1,43247,UNIVALLE,CALDAS,1,5,YES,76260,0,0,0
UNIVIAJE-II,201,1,43247,UNIVALLE,POPULAR,1,35,YES,79800,0,0,YES
UNIVIAJE-II,3202,1,43251,ERMITA,MELENDEZ,29,3,YES,47040,0,YES,0
UNIVIAJE-II,3202,1,43251,ERMITA,MELENDEZ,29,3,YES,58980,0,0,YES
UNIVIAJE-II,1101,1,43252,LIDO,MELENDEZ,9,3,YES,23160,0,YES,0
UNIVIAJE-II,1103,1,43252,LIDO,MELENDEZ,9,3,YES,57600,0,0,0
UNIVIAJE-II,1103,1,43252,LIDO,REFUGIO,9,6,YES,72600,0,0,YES
UNIVIAJE-II,1601,1,43259,SAN BOSCO,MELENDEZ,14,3,YES,25020,0,YES,0
UNIVIAJE-II,1603,1,43259,SAN BOSCO,MELENDEZ,14,3,YES,34980,0,0,0
UNIVIAJE-II,1601,1,43259,SAN BOSCO,BUITRERA,14,2,YES,50040,0,0,0
UNIVIAJE-II,1601,1,43259,SAN BOSCO,MELENDEZ,14,3,YES,64620,0,0,0
UNIVIAJE-II,1601,1,43259,SAN BOSCO,MELENDEZ,14,3,YES,79140,0,0,YES
UNIVIAJE-II,3101,1,43260,CAICEDO,MELENDEZ,42,3,YES,37800,0,YES,0
UNIVIAJE-II,3101,1,43260,CAICEDO,MELENDEZ,42,3,YES,47940,0,0,0
UNIVIAJE-II,3101,1,43260,CAICEDO,MELENDEZ,42,3,YES,56340,0,0,0
UNIVIAJE-II,3102,1,43260,CAICEDO,MELENDEZ,42,3,YES,64080,0,0,0
UNIVIAJE-II,3102,1,43260,CAICEDO,CAPRI,42,4,YES,77940,0,0,YES
UNIVIAJE-II,1904,1,43261,PETECUY,TEQUENDAMA,24,10,YES,30120,0,YES,0
UNIVIAJE-II,1906,1,43261,PETECUY,CAPRI,24,4,YES,65580,0,0,YES
UNIVIAJE-II,504,1,43262,CAPRI,CAPRI,4,4,YES,19920,0,YES,0
UNIVIAJE-II,504,1,43262,CAPRI,MELENDEZ,4,3,YES,23820,0,0,0
UNIVIAJE-II,504,1,43262,CAPRI,BUITRERA,4,2,YES,29940,0,0,0
UNIVIAJE-II,504,1,43262,CAPRI,BUITRERA,4,2,YES,33600,0,0,0
UNIVIAJE-II,504,1,43262,CAPRI,MELENDEZ,4,3,YES,37980,0,0,0
UNIVIAJE-II,504,1,43262,CAPRI,MELENDEZ,4,3,YES,41640,0,0,0
UNIVIAJE-II,504,1,43262,CAPRI,CAPRI,4,4,YES,47040,0,0,0
UNIVIAJE-II,504,1,43262,CAPRI,MELENDEZ,4,3,YES,51780,0,0,0
UNIVIAJE-II,504,1,43262,CAPRI,MELENDEZ,4,3,YES,55860,0,0,0
UNIVIAJE-II,504,1,43262,CAPRI,MELENDEZ,4,3,YES,58380,0,0,0
UNIVIAJE-II,504,1,43262,CAPRI,MELENDEZ,4,3,YES,66960,0,0,0
UNIVIAJE-II,503,1,43262,CAPRI,MELENDEZ,4,3,YES,73380,0,0,YES
UNIVIAJE-II,1306,1,43263,ESTADIO,BUITRERA,11,2,YES,45540,0,YES,0
UNIVIAJE-II,1306,1,43263,ESTADIO,BUITRERA,11,2,YES,65160,0,0,YES
UNIVIAJE-II,2003,1,43264,SAN PEDRO,MELENDEZ,25,3,YES,41640,0,YES,0
UNIVIAJE-II,2003,1,43264,SAN PEDRO,MELENDEZ,25,3,YES,49620,0,0,0
UNIVIAJE-II,2003,1,43264,SAN PEDRO,TEQUENDAMA,25,10,YES,78900,0,0,YES
UNIVIAJE-II,302,1,43265,BUITRERA,MELENDEZ,2,3,YES,40020,0,YES,0
UNIVIAJE-II,302,1,43265,BUITRERA,MELENDEZ,2,3,YES,54420,0,0,0
UNIVIAJE-II,302,1,43265,BUITRERA,MELENDEZ,2,3,YES,70200,0,0,YES
UNIVIAJE-II,3204,1,43267,ERMITA,MELENDEZ,29,3,YES,31500,0,YES,0
UNIVIAJE-II,3204,1,43267,ERMITA,MELENDEZ,29,3,YES,35100,0,0,0
UNIVIAJE-II,3204,1,43267,ERMITA,MELENDEZ,29,3,YES,40740,0,0,0
UNIVIAJE-II,3204,1,43267,ERMITA,MELENDEZ,29,3,YES,54300,0,0,0
UNIVIAJE-II,3203,1,43267,ERMITA,MELENDEZ,29,3,YES,57300,0,0,0
UNIVIAJE-II,3204,1,43267,ERMITA,BUITRERA,29,2,YES,64140,0,0,0
UNIVIAJE-II,3204,1,43267,ERMITA,CAPRI,29,4,YES,74700,0,0,YES
UNIVIAJE-II,302,1,43270,BUITRERA,MELENDEZ,2,3,YES,23040,0,YES,0
UNIVIAJE-II,302,1,43270,BUITRERA,MELENDEZ,2,3,YES,34200,0,0,YES
UNIVIAJE-II,1306,1,43271,ESTADIO,BUITRERA,11,2,YES,39480,0,YES,0
UNIVIAJE-II,1306,1,43271,ESTADIO,BUITRERA,11,2,YES,58620,0,0,0
UNIVIAJE-II,1306,1,43271,ESTADIO,BUITRERA,11,2,YES,78660,0,0,YES
UNIVIAJE-II,4201,1,43274,T. CALI,MELENDEZ,26,3,YES,37080,0,YES,0
UNIVIAJE-II,4201,1,43274,T. CALI,MELENDEZ,26,3,YES,56640,0,0,YES
UNIVIAJE-II,701,1,43275,REFUGIO,MELENDEZ,6,3,YES,27720,0,YES,0
UNIVIAJE-II,701,1,43275,REFUGIO,MELENDEZ,6,3,YES,59880,0,0,0
UNIVIAJE-II,701,1,43275,REFUGIO,MELENDEZ,6,3,YES,71940,0,0,YES
UNIVIAJE-II,1906,1,43279,PETECUY,CAPRI,24,4,YES,41700,0,YES,0
UNIVIAJE-II,1904,1,43279,PETECUY,CAPRI,24,4,YES,45420,0,0,0
UNIVIAJE-II,1906,1,43279,PETECUY,CAPRI,24,4,YES,59040,0,0,YES
UNIVIAJE-II,104,1,43281,UNIVERSIDA,BUITRERA,39,2,YES,33120,0,YES,0
UNIVIAJE-II,104,1,43281,UNIVERSIDA,BUITRERA,39,2,YES,36840,0,0,0
UNIVIAJE-II,104,1,43281,UNIVERSIDA,BUITRERA,39,2,YES,45120,0,0,0
UNIVIAJE-II,104,1,43281,UNIVERSIDA,BUITRERA,39,2,YES,52800,0,0,0
UNIVIAJE-II,104,1,43281,UNIVERSIDA,BUITRERA,39,2,YES,61080,0,0,0
UNIVIAJE-II,104,1,43281,UNIVERSIDA,MELENDEZ,39,3,YES,69180,0,0,0
UNIVIAJE-II,104,1,43281,UNIVERSIDA,MELENDEZ,39,3,YES,80340,0,0,YES
UNIVIAJE-II,701,1,43283,REFUGIO,MELENDEZ,6,3,YES,26280,0,YES,0
UNIVIAJE-II,701,1,43283,REFUGIO,MELENDEZ,6,3,YES,37680,0,0,0
UNIVIAJE-II,701,1,43283,REFUGIO,CAPRI,6,4,YES,46320,0,0,0
UNIVIAJE-II,701,1,43283,REFUGIO,MELENDEZ,6,3,YES,53400,0,0,0
UNIVIAJE-II,701,1,43283,REFUGIO,MELENDEZ,6,3,YES,61500,0,0,0
UNIVIAJE-II,701,1,43283,REFUGIO,MELENDEZ,6,3,YES,66120,0,0,YES
UNIVIAJE-II,4401,1,43284,VERSALLES,MELENDEZ,43,3,YES,34680,0,YES,0
UNIVIAJE-II,4401,1,43284,VERSALLES,CAPRI,43,4,YES,50340,0,0,YES
UNIVIAJE-II,1103,1,43289,LIDO,BUITRERA,9,2,YES,33540,0,YES,0
UNIVIAJE-II,1103,1,43289,LIDO,MELENDEZ,9,3,YES,42120,0,0,0
UNIVIAJE-II,1101,1,43289,LIDO,BUITRERA,9,2,YES,52560,0,0,0
UNIVIAJE-II,1103,1,43289,LIDO,PAMPALINDA,9,7,YES,76140,0,0,YES
UNIVIAJE-II,1306,1,43290,ESTADIO,BUITRERA,11,2,YES,50460,0,YES,0
UNIVIAJE-II,1304,1,43290,ESTADIO,BUITRERA,11,2,YES,79740,0,0,YES
UNIVIAJE-II,1303,1,43293,ESTADIO,MELENDEZ,11,3,YES,27840,0,YES,0
UNIVIAJE-II,1302,1,43293,ESTADIO,BUITRERA,11,2,YES,39780,0,0,0
UNIVIAJE-II,1303,1,43293,ESTADIO,BUITRERA,11,2,YES,45420,0,0,0
UNIVIAJE-II,1302,1,43293,ESTADIO,BUITRERA,11,2,YES,53040,0,0,0
UNIVIAJE-II,1303,1,43293,ESTADIO,BUITRERA,11,2,YES,59820,0,0,0
UNIVIAJE-II,1302,1,43293,ESTADIO,BUITRERA,11,2,YES,63540,0,0,0
UNIVIAJE-II,1301,1,43293,ESTADIO,BUITRERA,11,2,YES,80700,0,0,YES
UNIVIAJE-II,504,1,43295,CAPRI,MELENDEZ,4,3,YES,24540,0,YES,0
UNIVIAJE-II,504,1,43295,CAPRI,BUITRERA,4,2,YES,31680,0,0,0
UNIVIAJE-II,504,1,43295,CAPRI,MELENDEZ,4,3,YES,36060,0,0,0
UNIVIAJE-II,504,1,43295,CAPRI,MELENDEZ,4,3,YES,40740,0,0,0
UNIVIAJE-II,503,1,43295,CAPRI,CAPRI,4,4,YES,48540,0,0,0
UNIVIAJE-II,503,1,43295,CAPRI,CAPRI,4,4,YES,81960,0,0,YES
UNIVIAJE-II,504,1,43296,CAPRI,MELENDEZ,4,3,YES,25440,0,YES,0
UNIVIAJE-II,504,1,43296,CAPRI,BUITRERA,4,2,YES,32100,0,0,0
UNIVIAJE-II,504,1,43296,CAPRI,BUITRERA,4,2,YES,36840,0,0,0
UNIVIAJE-II,504,1,43296,CAPRI,MELENDEZ,4,3,YES,42720,0,0,0
UNIVIAJE-II,504,1,43296,CAPRI,CAPRI,4,4,YES,47460,0,0,0
UNIVIAJE-II,504,1,43296,CAPRI,MELENDEZ,4,3,YES,51600,0,0,0
UNIVIAJE-II,504,1,43296,CAPRI,MELENDEZ,4,3,YES,54420,0,0,0
UNIVIAJE-II,504,1,43296,CAPRI,MELENDEZ,4,3,YES,58140,0,0,0
UNIVIAJE-II,504,1,43296,CAPRI,MELENDEZ,4,3,YES,62640,0,0,0
UNIVIAJE-II,504,1,43296,CAPRI,MELENDEZ,4,3,YES,64260,0,0,0
UNIVIAJE-II,503,1,43296,CAPRI,MELENDEZ,4,3,YES,72900,0,0,0
UNIVIAJE-II,503,1,43296,CAPRI,MELENDEZ,4,3,YES,81180,0,0,YES
UNIVIAJE-II,4601,1,43304,VIPASA,MELENDEZ,46,3,YES,24960,0,YES,0
UNIVIAJE-II,4602,1,43304,VIPASA,CAPRI,46,4,YES,37260,0,0,0
UNIVIAJE-II,4602,1,43304,VIPASA,REFUGIO,46,6,YES,47820,0,0,0
UNIVIAJE-II,4602,1,43304,VIPASA,REFUGIO,46,6,YES,49860,0,0,0
UNIVIAJE-II,4602,1,43304,VIPASA,CALDAS,46,5,YES,56940,0,0,0
UNIVIAJE-II,4601,1,43304,VIPASA,CAPRI,46,4,YES,67380,0,0,YES
UNIVIAJE-II,1403,1,43308,MZ. SABER,MELENDEZ,12,3,YES,33900,0,YES,0
UNIVIAJE-II,1403,1,43308,MZ. SABER,MELENDEZ,12,3,YES,41760,0,0,0
UNIVIAJE-II,1403,1,43308,MZ. SABER,MELENDEZ,12,3,YES,64560,0,0,0
UNIVIAJE-II,1403,1,43308,MZ. SABER,MELENDEZ,12,3,YES,74700,0,0,0
UNIVIAJE-II,1403,1,43308,MZ. SABER,CAPRI,12,4,YES,78360,0,0,YES
UNIVIAJE-II,1103,1,43310,LIDO,MELENDEZ,9,3,YES,25260,0,YES,0
UNIVIAJE-II,1103,1,43310,LIDO,MELENDEZ,9,3,YES,43500,0,0,0
UNIVIAJE-II,1103,1,43310,LIDO,MELENDEZ,9,3,YES,54300,0,0,0
UNIVIAJE-II,1101,1,43310,LIDO,BUITRERA,9,2,YES,63840,0,0,YES
UNIVIAJE-II,1002,1,43311,UND DEPORT,MELENDEZ,40,3,YES,36000,0,YES,0
UNIVIAJE-II,1003,1,43311,UND DEPORT,MELENDEZ,40,3,YES,52080,0,0,YES
UNIVIAJE-II,104,1,43313,UNIVERSIDA,BUITRERA,39,2,YES,25620,0,YES,0
UNIVIAJE-II,104,1,43313,UNIVERSIDA,BUITRERA,39,2,YES,33600,0,0,0
UNIVIAJE-II,104,1,43313,UNIVERSIDA,BUITRERA,39,2,YES,37020,0,0,0
UNIVIAJE-II,104,1,43313,UNIVERSIDA,BUITRERA,39,2,YES,38940,0,0,0
UNIVIAJE-II,104,1,43313,UNIVERSIDA,BUITRERA,39,2,YES,50040,0,0,0
UNIVIAJE-II,104,1,43313,UNIVERSIDA,BUITRERA,39,2,YES,58440,0,0,0
UNIVIAJE-II,104,1,43313,UNIVERSIDA,BUITRERA,39,2,YES,65100,0,0,0
UNIVIAJE-II,104,1,43313,UNIVERSIDA,MELENDEZ,39,3,YES,76500,0,0,YES
UNIVIAJE-II,1601,1,43315,SAN BOSCO,BUITRERA,14,2,YES,46080,0,YES,0
UNIVIAJE-II,1601,1,43315,SAN BOSCO,MELENDEZ,14,3,YES,52860,0,0,0
UNIVIAJE-II,1601,1,43315,SAN BOSCO,MELENDEZ,14,3,YES,66240,0,0,0
UNIVIAJE-II,1601,1,43315,SAN BOSCO,MELENDEZ,14,3,YES,76980,0,0,YES
UNIVIAJE-II,1203,1,43317,TEQUENDAMA,MELENDEZ,10,3,YES,34020,0,YES,0
UNIVIAJE-II,1202,1,43317,TEQUENDAMA,MELENDEZ,10,3,YES,46080,0,0,0
UNIVIAJE-II,1202,1,43317,TEQUENDAMA,MELENDEZ,10,3,YES,60420,0,0,YES
UNIVIAJE-II,104,1,43321,UNIVERSIDA,MELENDEZ,39,3,YES,19140,0,YES,0
UNIVIAJE-II,104,1,43321,UNIVERSIDA,BUITRERA,39,2,YES,23220,0,0,0
UNIVIAJE-II,104,1,43321,UNIVERSIDA,BUITRERA,39,2,YES,28500,0,0,0
UNIVIAJE-II,104,1,43321,UNIVERSIDA,BUITRERA,39,2,YES,32940,0,0,0
UNIVIAJE-II,104,1,43321,UNIVERSIDA,BUITRERA,39,2,YES,35340,0,0,0
UNIVIAJE-II,104,1,43321,UNIVERSIDA,BUITRERA,39,2,YES,44520,0,0,0
UNIVIAJE-II,104,1,43321,UNIVERSIDA,BUITRERA,39,2,YES,56940,0,0,0
UNIVIAJE-II,104,1,43321,UNIVERSIDA,BUITRERA,39,2,YES,58260,0,0,0
UNIVIAJE-II,104,1,43321,UNIVERSIDA,MELENDEZ,39,3,YES,63900,0,0,0
UNIVIAJE-II,104,1,43321,UNIVERSIDA,MELENDEZ,39,3,YES,76680,0,0,YES
UNIVIAJE-II,1003,1,43324,UND DEPORT,MELENDEZ,40,3,YES,41580,0,YES,0
UNIVIAJE-II,1002,1,43324,UND DEPORT,MELENDEZ,40,3,YES,67200,0,0,YES
UNIVIAJE-II,3204,1,43326,ERMITA,MELENDEZ,29,3,YES,29640,0,YES,0
UNIVIAJE-II,3204,1,43326,ERMITA,MELENDEZ,29,3,YES,38040,0,0,0
UNIVIAJE-II,3203,1,43326,ERMITA,BUITRERA,29,2,YES,50580,0,0,0
UNIVIAJE-II,3204,1,43326,ERMITA,MELENDEZ,29,3,YES,59280,0,0,0
UNIVIAJE-II,3204,1,43326,ERMITA,MELENDEZ,29,3,YES,64860,0,0,0
UNIVIAJE-II,3204,1,43326,ERMITA,BUITRERA,29,2,YES,70200,0,0,YES
UNIVIAJE-II,1203,1,43329,TEQUENDAMA,MELENDEZ,10,3,YES,42000,0,YES,0
UNIVIAJE-II,1202,1,43329,TEQUENDAMA,MELENDEZ,10,3,YES,43920,0,0,YES
UNIVIAJE-II,3204,1,43334,ERMITA,PLZ TOROS,29,8,YES,28740,0,YES,0
UNIVIAJE-II,3204,1,43334,ERMITA,MELENDEZ,29,3,YES,38940,0,0,0
UNIVIAJE-II,3203,1,43334,ERMITA,MELENDEZ,29,3,YES,66180,0,0,YES
UNIVIAJE-II,1301,1,43335,ESTADIO,MELENDEZ,11,3,YES,25980,0,YES,0
UNIVIAJE-II,1303,1,43335,ESTADIO,BUITRERA,11,2,YES,41520,0,0,0
UNIVIAJE-II,1303,1,43335,ESTADIO,BUITRERA,11,2,YES,48000,0,0,0
UNIVIAJE-II,1301,1,43335,ESTADIO,BUITRERA,11,2,YES,58800,0,0,0
UNIVIAJE-II,1303,1,43335,ESTADIO,BUITRERA,11,2,YES,61620,0,0,0
UNIVIAJE-II,1303,1,43335,ESTADIO,BUITRERA,11,2,YES,82380,0,0,YES
UNIVIAJE-II,1302,1,43338,ESTADIO,BUITRERA,11,2,YES,45780,0,YES,0
UNIVIAJE-II,1303,1,43338,ESTADIO,BUITRERA,11,2,YES,54120,0,0,0
UNIVIAJE-II,1303,1,43338,ESTADIO,BUITRERA,11,2,YES,60900,0,0,0
UNIVIAJE-II,1303,1,43338,ESTADIO,BUITRERA,11,2,YES,63300,0,0,0
UNIVIAJE-II,1302,1,43338,ESTADIO,BUITRERA,11,2,YES,76380,0,0,0
UNIVIAJE-II,1302,1,43338,ESTADIO,BUITRERA,11,2,YES,79260,0,0,YES
UNIVIAJE-II,1703,1,43340,SAN PASCUA,CALDAS,15,5,YES,26820,0,YES,0
UNIVIAJE-II,1703,1,43340,SAN PASCUA,MELENDEZ,15,3,YES,36300,0,0,0
UNIVIAJE-II,1703,1,43340,SAN PASCUA,MELENDEZ,15,3,YES,45720,0,0,0
UNIVIAJE-II,1703,1,43340,SAN PASCUA,CALDAS,15,5,YES,51960,0,0,0
UNIVIAJE-II,1703,1,43340,SAN PASCUA,BUITRERA,15,2,YES,61500,0,0,0
UNIVIAJE-II,1703,1,43340,SAN PASCUA,CAPRI,15,4,YES,67440,0,0,0
UNIVIAJE-II,1703,1,43340,SAN PASCUA,CAPRI,15,4,YES,68040,0,0,YES
UNIVIAJE-II,2003,1,43342,SAN PEDRO,MELENDEZ,25,3,YES,41400,0,YES,0
UNIVIAJE-II,2003,1,43342,SAN PEDRO,MELENDEZ,25,3,YES,46620,0,0,0
UNIVIAJE-II,2003,1,43342,SAN PEDRO,CAPRI,25,4,YES,51360,0,0,YES
UNIVIAJE-II,6103,1,43343,TERMINAL MENGA,MELENDEZ,56,3,YES,23040,0,YES,0
UNIVIAJE-II,6104,1,43343,TERMINAL MENGA,MELENDEZ,56,3,YES,25740,0,0,0
UNIVIAJE-II,6104,1,43343,TERMINAL MENGA,MELENDEZ,56,3,YES,27420,0,0,0
UNIVIAJE-II,6104,1,43343,TERMINAL MENGA,MELENDEZ,56,3,YES,32880,0,0,0
UNIVIAJE-II,6103,1,43343,TERMINAL MENGA,CAPRI,56,4,YES,39600,0,0,0
UNIVIAJE-II,6104,1,43343,TERMINAL MENGA,MELENDEZ,56,3,YES,44520,0,0,0
UNIVIAJE-II,6104,1,43343,TERMINAL MENGA,MELENDEZ,56,3,YES,51720,0,0,0
UNIVIAJE-II,6104,1,43343,TERMINAL MENGA,CAPRI,56,4,YES,60120,0,0,0
UNIVIAJE-II,6103,1,43343,TERMINAL MENGA,MELENDEZ,56,3,YES,66720,0,0,YES
UNIVIAJE-II,1202,1,43344,TEQUENDAMA,CAPRI,10,4,YES,20760,0,YES,0
UNIVIAJE-II,1201,1,43344,TEQUENDAMA,MELENDEZ,10,3,YES,60240,0,0,YES
UNIVIAJE-II,3001,1,43345,CENTRO,MELENDEZ,28,3,YES,46860,0,YES,0
UNIVIAJE-II,3001,1,43345,CENTRO,BUITRERA,28,2,YES,63780,0,0,YES
UNIVIAJE-II,1901,1,43347,PETECUY,CAPRI,24,4,YES,43680,0,YES,0
UNIVIAJE-II,1903,1,43347,PETECUY,MELENDEZ,24,3,YES,57480,0,0,0
UNIVIAJE-II,1901,1,43347,PETECUY,MELENDEZ,24,3,YES,61620,0,0,0
UNIVIAJE-II,1901,1,43347,PETECUY,SAN PASCUA,24,15,YES,72480,0,0,YES
UNIVIAJE-II,1203,1,43348,TEQUENDAMA,MELENDEZ,10,3,YES,34920,0,YES,0
UNIVIAJE-II,1202,1,43348,TEQUENDAMA,MELENDEZ,10,3,YES,45600,0,0,YES
UNIVIAJE-II,2003,1,43349,SAN PEDRO,CAPRI,25,4,YES,34620,0,YES,0
UNIVIAJE-II,2001,1,43349,SAN PEDRO,MELENDEZ,25,3,YES,57960,0,0,0
UNIVIAJE-II,2003,1,43349,SAN PEDRO,MELENDEZ,25,3,YES,63540,0,0,YES
UNIVIAJE-II,504,1,43352,CAPRI,BUITRERA,4,2,YES,28920,0,YES,0
UNIVIAJE-II,504,1,43352,CAPRI,BUITRERA,4,2,YES,31980,0,0,0
UNIVIAJE-II,504,1,43352,CAPRI,BUITRERA,4,2,YES,36120,0,0,0
UNIVIAJE-II,504,1,43352,CAPRI,MELENDEZ,4,3,YES,43920,0,0,0
UNIVIAJE-II,504,1,43352,CAPRI,MELENDEZ,4,3,YES,45240,0,0,0
UNIVIAJE-II,504,1,43352,CAPRI,MELENDEZ,4,3,YES,53400,0,0,0
UNIVIAJE-II,504,1,43352,CAPRI,MELENDEZ,4,3,YES,55920,0,0,0
UNIVIAJE-II,504,1,43352,CAPRI,MELENDEZ,4,3,YES,58380,0,0,0
UNIVIAJE-II,504,1,43352,CAPRI,MELENDEZ,4,3,YES,61860,0,0,0
UNIVIAJE-II,504,1,43352,CAPRI,MELENDEZ,4,3,YES,65100,0,0,0
UNIVIAJE-II,504,1,43352,CAPRI,MELENDEZ,4,3,YES,67740,0,0,0
UNIVIAJE-II,504,1,43352,CAPRI,MELENDEZ,4,3,YES,70320,0,0,0
UNIVIAJE-II,503,1,43352,CAPRI,MELENDEZ,4,3,YES,76380,0,0,YES
UNIVIAJE-II,3204,1,43356,ERMITA,MELENDEZ,29,3,YES,39780,0,YES,0
UNIVIAJE-II,3204,1,43356,ERMITA,BUITRERA,29,2,YES,61920,0,0,0
UNIVIAJE-II,3203,1,43356,ERMITA,MELENDEZ,29,3,YES,66720,0,0,0
UNIVIAJE-II,2001,1,43356,SAN PEDRO,SAN PEDRO,25,25,YES,79380,0,0,YES
UNIVIAJE-II,302,1,43357,BUITRERA,MELENDEZ,2,3,YES,52320,0,YES,0
UNIVIAJE-II,302,1,43357,BUITRERA,MELENDEZ,2,3,YES,75600,0,0,YES
UNIVIAJE-II,1203,1,43362,TEQUENDAMA,BUITRERA,10,2,YES,51060,0,YES,0
UNIVIAJE-II,1203,1,43362,TEQUENDAMA,MELENDEZ,10,3,YES,58800,0,0,0
UNIVIAJE-II,1203,1,43362,TEQUENDAMA,MELENDEZ,10,3,YES,59940,0,0,YES
UNIVIAJE-II,2003,1,43367,SAN PEDRO,MELENDEZ,25,3,YES,38700,0,YES,0
UNIVIAJE-II,2003,1,43367,SAN PEDRO,MELENDEZ,25,3,YES,61560,0,0,YES
UNIVIAJE-II,2003,1,43374,SAN PEDRO,MELENDEZ,25,3,YES,39000,0,YES,0
UNIVIAJE-II,2001,1,43374,SAN PEDRO,CAPRI,25,4,YES,69120,0,0,YES
UNIVIAJE-II,603,1,43388,CALDAS,MELENDEZ,5,3,YES,26760,0,YES,0
UNIVIAJE-II,603,1,43388,CALDAS,MELENDEZ,5,3,YES,37140,0,0,0
UNIVIAJE-II,603,1,43388,CALDAS,MELENDEZ,5,3,YES,46920,0,0,0
UNIVIAJE-II,602,1,43388,CALDAS,BUITRERA,5,2,YES,52560,0,0,0
UNIVIAJE-II,602,1,43388,CALDAS,MELENDEZ,5,3,YES,60540,0,0,0
UNIVIAJE-II,603,1,43388,CALDAS,BUITRERA,5,2,YES,68040,0,0,0
UNIVIAJE-II,603,1,43388,CALDAS,MELENDEZ,5,3,YES,74880,0,0,0
UNIVIAJE-II,603,1,43388,CALDAS,CAPRI,5,4,YES,80640,0,0,YES
UNIVIAJE-II,1704,1,43389,SAN PASCUA,CAPRI,15,4,YES,23760,0,YES,0
UNIVIAJE-II,1704,1,43389,SAN PASCUA,MELENDEZ,15,3,YES,38340,0,0,0
UNIVIAJE-II,1704,1,43389,SAN PASCUA,CAPRI,15,4,YES,48000,0,0,0
UNIVIAJE-II,1704,1,43389,SAN PASCUA,MELENDEZ,15,3,YES,54540,0,0,0
UNIVIAJE-II,1704,1,43389,SAN PASCUA,CAPRI,15,4,YES,65340,0,0,0
UNIVIAJE-II,1704,1,43389,SAN PASCUA,ST LIBRADA,15,13,YES,76680,0,0,YES
UNIVIAJE-II,1303,1,43394,ESTADIO,BUITRERA,11,2,YES,49140,0,YES,0
UNIVIAJE-II,1302,1,43394,ESTADIO,BUITRERA,11,2,YES,58380,0,0,0
UNIVIAJE-II,1303,1,43394,ESTADIO,BUITRERA,11,2,YES,60420,0,0,0
UNIVIAJE-II,1301,1,43394,ESTADIO,BUITRERA,11,2,YES,62580,0,0,YES
UNIVIAJE-II,3803,1,43395,FATIMA,ESTADIO,33,11,YES,31620,0,YES,0
UNIVIAJE-II,3803,1,43395,FATIMA,CALDAS,33,5,YES,45120,0,0,0
UNIVIAJE-II,3803,1,43395,FATIMA,CALDAS,33,5,YES,45960,0,0,0
UNIVIAJE-II,3803,1,43395,FATIMA,CAPRI,33,4,YES,62520,0,0,0
