PRODUCTO,INTEGRACION,VEH_ID,QPAX,CRD_SNR,O_ESTACION,D_ESTACION,O_ID_ESTACION,D_ID_ESTACION,TRONCAL,HORA_MATSIM,1_USO,START,END
UNIVIAJE-II,,3204,1,35616,ERMITA,0,29,0,YES,64980,0,0,0
UNIVIAJE-II,,3203,1,35616,ERMITA,0,29,0,YES,75180,0,0,YES
UNIVIAJE-II,,3403,1,35627,FLORA IND,0,37,0,YES,33060,0,YES,0
UNIVIAJE-II,,3403,1,35627,FLORA IND,0,37,0,YES,37440,0,0,0
UNIVIAJE-II,,3403,1,35627,FLORA IND,0,37,0,YES,53940,0,0,0
UNIVIAJE-II,,3403,1,35627,FLORA IND,0,37,0,YES,62760,0,0,YES
UNIVIAJE-II,,3006,1,35628,CENTRO,0,28,0,YES,58440,0,YES,0
UNIVIAJE-II,,3006,1,35628,CENTRO,0,28,0,YES,66240,0,0,0
UNIVIAJE-II,,3006,1,35628,CENTRO,0,28,0,YES,77820,0,0,YES
UNIVIAJE-II,,3403,1,35630,FLORA IND,0,37,0,YES,46200,0,YES,0
UNIVIAJE-II,,3401,1,35630,FLORA IND,0,37,0,YES,72120,0,0,YES
UNIVIAJE-II,,1203,1,35631,TEQUENDAMA,0,10,0,YES,35220,0,YES,0
UNIVIAJE-II,,1202,1,35631,TEQUENDAMA,0,10,0,YES,43980,0,0,YES
UNIVIAJE-II,,1303,1,35635,ESTADIO,0,11,0,YES,38760,0,YES,0
UNIVIAJE-II,,1302,1,35635,ESTADIO,0,11,0,YES,73500,0,0,0
UNIVIAJE-II,,1301,1,35635,ESTADIO,0,11,0,YES,79620,0,0,YES
UNIVIAJE-II,,2003,1,35636,SAN PEDRO,0,25,0,YES,43560,0,YES,0
UNIVIAJE-II,,2001,1,35636,SAN PEDRO,0,25,0,YES,50640,0,0,0
UNIVIAJE-II,,2003,1,35636,SAN PEDRO,0,25,0,YES,63660,0,0,YES
UNIVIAJE-II,,1304,1,35637,ESTADIO,0,11,0,YES,49680,0,YES,0
UNIVIAJE-II,,1306,1,35637,ESTADIO,0,11,0,YES,68880,0,0,YES
UNIVIAJE-II,,4701,1,35639,ALAMOS,0,47,0,YES,24960,0,YES,0
UNIVIAJE-II,,4701,1,35639,ALAMOS,0,47,0,YES,27480,0,0,0
UNIVIAJE-II,,4703,1,35639,ALAMOS,0,47,0,YES,28680,0,0,0
UNIVIAJE-II,,4701,1,35639,ALAMOS,0,47,0,YES,30960,0,0,0
UNIVIAJE-II,,4703,1,35639,ALAMOS,0,47,0,YES,33840,0,0,0
UNIVIAJE-II,,4703,1,35639,ALAMOS,0,47,0,YES,36840,0,0,0
UNIVIAJE-II,,4703,1,35639,ALAMOS,0,47,0,YES,42000,0,0,0
UNIVIAJE-II,,4703,1,35639,ALAMOS,0,47,0,YES,44880,0,0,0
UNIVIAJE-II,,4703,1,35639,ALAMOS,0,47,0,YES,51840,0,0,0
UNIVIAJE-II,,4703,1,35639,ALAMOS,0,47,0,YES,55800,0,0,0
UNIVIAJE-II,,4703,1,35639,ALAMOS,0,47,0,YES,64860,0,0,0
UNIVIAJE-II,,4703,1,35639,ALAMOS,0,47,0,YES,70080,0,0,YES
UNIVIAJE-II,,3006,1,35649,CENTRO,0,28,0,YES,26040,0,YES,0
UNIVIAJE-II,,3006,1,35649,CENTRO,0,28,0,YES,57180,0,0,YES
UNIVIAJE-II,,2006,1,35653,SAN PEDRO,0,25,0,YES,45480,0,YES,0
UNIVIAJE-II,,2006,1,35653,SAN PEDRO,0,25,0,YES,62700,0,0,YES
UNIVIAJE-II,,1002,1,35657,UND DEPORT,0,40,0,YES,37680,0,YES,0
UNIVIAJE-II,,1002,1,35657,UND DEPORT,0,40,0,YES,58020,0,0,0
UNIVIAJE-II,,1003,1,35657,UND DEPORT,0,40,0,YES,69060,0,0,YES
UNIVIAJE-II,,1906,1,35663,PETECUY,0,24,0,YES,55620,0,YES,0
UNIVIAJE-II,,1906,1,35663,PETECUY,0,24,0,YES,61620,0,0,YES
UNIVIAJE-II,,3503,1,35671,SALOMIA,0,36,0,YES,43140,0,YES,0
UNIVIAJE-II,,3503,1,35671,SALOMIA,0,36,0,YES,54600,0,0,0
UNIVIAJE-II,,3503,1,35671,SALOMIA,0,36,0,YES,66180,0,0,YES
UNIVIAJE-II,,1403,1,35677,MZ. SABER,0,12,0,YES,55740,0,YES,0
UNIVIAJE-II,,1403,1,35677,MZ. SABER,0,12,0,YES,80340,0,0,YES
UNIVIAJE-II,,3204,1,35678,ERMITA,0,29,0,YES,30900,0,YES,0
UNIVIAJE-II,,3204,1,35678,ERMITA,0,29,0,YES,37380,0,0,0
UNIVIAJE-II,,3204,1,35678,ERMITA,0,29,0,YES,50160,0,0,0
UNIVIAJE-II,,3204,1,35678,ERMITA,0,29,0,YES,56040,0,0,0
UNIVIAJE-II,,3204,1,35678,ERMITA,0,29,0,YES,58260,0,0,0
UNIVIAJE-II,,3204,1,35678,ERMITA,0,29,0,YES,68160,0,0,YES
UNIVIAJE-II,,4703,1,35680,ALAMOS,0,47,0,YES,26340,0,YES,0
UNIVIAJE-II,,4701,1,35680,ALAMOS,0,47,0,YES,31380,0,0,0
UNIVIAJE-II,,4703,1,35680,ALAMOS,0,47,0,YES,33900,0,0,0
UNIVIAJE-II,,4703,1,35680,ALAMOS,0,47,0,YES,36840,0,0,0
UNIVIAJE-II,,4701,1,35680,ALAMOS,0,47,0,YES,41340,0,0,0
UNIVIAJE-II,,4703,1,35680,ALAMOS,0,47,0,YES,47700,0,0,0
UNIVIAJE-II,,4701,1,35680,ALAMOS,0,47,0,YES,50880,0,0,0
UNIVIAJE-II,,4703,1,35680,ALAMOS,0,47,0,YES,52800,0,0,0
UNIVIAJE-II,,4703,1,35680,ALAMOS,0,47,0,YES,58020,0,0,0
UNIVIAJE-II,,4701,1,35680,ALAMOS,0,47,0,YES,59880,0,0,0
UNIVIAJE-II,,4703,1,35680,ALAMOS,0,47,0,YES,64320,0,0,0
UNIVIAJE-II,,4701,1,35680,ALAMOS,0,47,0,YES,66300,0,0,0
UNIVIAJE-II,,4701,1,35680,ALAMOS,0,47,0,YES,67800,0,0,YES
UNIVIAJE-II,,3603,1,35693,POPULAR,0,35,0,YES,27300,0,YES,0
UNIVIAJE-II,,3603,1,35693,POPULAR,0,35,0,YES,32820,0,0,0
UNIVIAJE-II,,3603,1,35693,POPULAR,0,35,0,YES,51240,0,0,0
UNIVIAJE-II,,3603,1,35693,POPULAR,0,35,0,YES,64020,0,0,0
UNIVIAJE-II,,3603,1,35693,POPULAR,0,35,0,YES,69060,0,0,YES
UNIVIAJE-II,,4502,1,35694,PRADOS,0,45,0,YES,32700,0,YES,0
UNIVIAJE-II,,4502,1,35694,PRADOS,0,45,0,YES,38940,0,0,0
UNIVIAJE-II,,4501,1,35694,PRADOS,0,45,0,YES,49380,0,0,0
UNIVIAJE-II,,4502,1,35694,PRADOS,0,45,0,YES,50760,0,0,0
UNIVIAJE-II,,4502,1,35694,PRADOS,0,45,0,YES,58200,0,0,0
UNIVIAJE-II,,4501,1,35694,PRADOS,0,45,0,YES,66060,0,0,YES
UNIVIAJE-II,,2001,1,35698,SAN PEDRO,0,25,0,YES,45300,0,YES,0
UNIVIAJE-II,,2003,1,35698,SAN PEDRO,0,25,0,YES,52440,0,0,YES
UNIVIAJE-II,,3403,1,35707,FLORA IND,0,37,0,YES,33720,0,YES,0
UNIVIAJE-II,,4502,1,35707,PRADOS,0,45,0,YES,42480,0,0,0
UNIVIAJE-II,,4502,1,35707,PRADOS,0,45,0,YES,59760,0,0,0
UNIVIAJE-II,,4502,1,35707,PRADOS,0,45,0,YES,68820,0,0,YES
UNIVIAJE-II,,3001,1,35710,CENTRO,0,28,0,YES,43380,0,YES,0
UNIVIAJE-II,,3001,1,35710,CENTRO,0,28,0,YES,66300,0,0,YES
UNIVIAJE-II,,4203,1,35714,T. CALI,0,26,0,YES,38400,0,YES,0
UNIVIAJE-II,,4201,1,35714,T. CALI,0,26,0,YES,62340,0,0,0
UNIVIAJE-II,,4203,1,35714,T. CALI,0,26,0,YES,72720,0,0,YES
UNIVIAJE-II,,1303,1,35717,ESTADIO,0,11,0,YES,38760,0,YES,0
UNIVIAJE-II,,1303,1,35717,ESTADIO,0,11,0,YES,44580,0,0,0
UNIVIAJE-II,,1302,1,35717,ESTADIO,0,11,0,YES,58380,0,0,0
UNIVIAJE-II,,1303,1,35717,ESTADIO,0,11,0,YES,63000,0,0,0
UNIVIAJE-II,,1303,1,35717,ESTADIO,0,11,0,YES,76740,0,0,0
UNIVIAJE-II,,1302,1,35717,ESTADIO,0,11,0,YES,80400,0,0,YES
UNIVIAJE-II,,3006,1,35719,CENTRO,0,28,0,YES,26400,0,YES,0
UNIVIAJE-II,,3006,1,35719,CENTRO,0,28,0,YES,55020,0,0,0
UNIVIAJE-II,,3006,1,35719,CENTRO,0,28,0,YES,62520,0,0,YES
UNIVIAJE-II,,3101,1,35728,CAICEDO,0,42,0,YES,42540,0,YES,0
UNIVIAJE-II,,3101,1,35728,CAICEDO,0,42,0,YES,65520,0,0,0
UNIVIAJE-II,,3102,1,35728,CAICEDO,0,42,0,YES,71460,0,0,YES
UNIVIAJE-II,,2006,1,35731,SAN PEDRO,0,25,0,YES,56820,0,YES,0
UNIVIAJE-II,,2006,1,35731,SAN PEDRO,0,25,0,YES,65460,0,0,YES
UNIVIAJE-II,,104,1,35733,UNIVERSIDA,0,39,0,YES,22080,0,YES,0
UNIVIAJE-II,,104,1,35733,UNIVERSIDA,0,39,0,YES,31740,0,0,0
UNIVIAJE-II,,104,1,35733,UNIVERSIDA,0,39,0,YES,35340,0,0,0
UNIVIAJE-II,,104,1,35733,UNIVERSIDA,0,39,0,YES,45360,0,0,0
UNIVIAJE-II,,104,1,35733,UNIVERSIDA,0,39,0,YES,62400,0,0,0
UNIVIAJE-II,,104,1,35733,UNIVERSIDA,0,39,0,YES,68580,0,0,0
UNIVIAJE-II,,104,1,35733,UNIVERSIDA,0,39,0,YES,72840,0,0,YES
UNIVIAJE-II,,1906,1,35734,PETECUY,0,24,0,YES,32880,0,YES,0
UNIVIAJE-II,,1906,1,35734,PETECUY,0,24,0,YES,60060,0,0,YES
UNIVIAJE-II,,1503,1,35735,ST LIBRADA,0,13,0,YES,25560,0,YES,0
UNIVIAJE-II,,1503,1,35735,ST LIBRADA,0,13,0,YES,39960,0,0,0
UNIVIAJE-II,,1503,1,35735,ST LIBRADA,0,13,0,YES,49320,0,0,0
UNIVIAJE-II,,1503,1,35735,ST LIBRADA,0,13,0,YES,59040,0,0,0
UNIVIAJE-II,,1503,1,35735,ST LIBRADA,0,13,0,YES,68940,0,0,YES
UNIVIAJE-II,,2003,1,35741,SAN PEDRO,0,25,0,YES,44400,0,YES,0
UNIVIAJE-II,,2003,1,35741,SAN PEDRO,0,25,0,YES,46500,0,0,0
UNIVIAJE-II,,2003,1,35741,SAN PEDRO,0,25,0,YES,51660,0,0,YES
UNIVIAJE-II,,1306,1,35744,ESTADIO,0,11,0,YES,44100,0,YES,0
UNIVIAJE-II,,1306,1,35744,ESTADIO,0,11,0,YES,67980,0,0,YES
UNIVIAJE-II,,3002,1,35745,CENTRO,0,28,0,YES,43680,0,YES,0
UNIVIAJE-II,,3002,1,35745,CENTRO,0,28,0,YES,55200,0,0,0
UNIVIAJE-II,,3002,1,35745,CENTRO,0,28,0,YES,69780,0,0,YES
UNIVIAJE-II,,701,1,35747,REFUGIO,0,6,0,YES,32940,0,YES,0
UNIVIAJE-II,,701,1,35747,REFUGIO,0,6,0,YES,58620,0,0,0
UNIVIAJE-II,,701,1,35747,REFUGIO,0,6,0,YES,65220,0,0,YES
UNIVIAJE-II,,801,1,35755,PAMPALINDA,0,7,0,YES,35340,0,YES,0
UNIVIAJE-II,,801,1,35755,PAMPALINDA,0,7,0,YES,45600,0,0,0
UNIVIAJE-II,,801,1,35755,PAMPALINDA,0,7,0,YES,58740,0,0,YES
UNIVIAJE-II,,3002,1,35756,CENTRO,0,28,0,YES,43920,0,YES,0
UNIVIAJE-II,,3002,1,35756,CENTRO,0,28,0,YES,55200,0,0,0
UNIVIAJE-II,,3002,1,35756,CENTRO,0,28,0,YES,69780,0,0,YES
UNIVIAJE-II,,4403,1,35758,VERSALLES,0,43,0,YES,42180,0,YES,0
UNIVIAJE-II,,4403,1,35758,VERSALLES,0,43,0,YES,67980,0,0,YES
UNIVIAJE-II,,302,1,35759,BUITRERA,0,2,0,YES,32100,0,YES,0
UNIVIAJE-II,,302,1,35759,BUITRERA,0,2,0,YES,58320,0,0,0
UNIVIAJE-II,,302,1,35759,BUITRERA,0,2,0,YES,76080,0,0,YES
UNIVIAJE-II,,3204,1,35763,ERMITA,0,29,0,YES,39660,0,YES,0
UNIVIAJE-II,,3203,1,35763,ERMITA,0,29,0,YES,61980,0,0,0
UNIVIAJE-II,,3203,1,35763,ERMITA,0,29,0,YES,68520,0,0,0
UNIVIAJE-II,,3203,1,35763,ERMITA,0,29,0,YES,70860,0,0,YES
UNIVIAJE-II,,1303,1,35773,ESTADIO,0,11,0,YES,38100,0,YES,0
UNIVIAJE-II,,1302,1,35773,ESTADIO,0,11,0,YES,46020,0,0,0
UNIVIAJE-II,,1301,1,35773,ESTADIO,0,11,0,YES,54180,0,0,0
UNIVIAJE-II,,1303,1,35773,ESTADIO,0,11,0,YES,61800,0,0,0
UNIVIAJE-II,,1301,1,35773,ESTADIO,0,11,0,YES,82320,0,0,YES
UNIVIAJE-II,,1202,1,35776,TEQUENDAMA,0,10,0,YES,53940,0,YES,0
UNIVIAJE-II,,1201,1,35776,TEQUENDAMA,0,10,0,YES,59220,0,0,0
UNIVIAJE-II,,1203,1,35776,TEQUENDAMA,0,10,0,YES,69600,0,0,YES
UNIVIAJE-II,,4701,1,35779,ALAMOS,0,47,0,YES,26280,0,YES,0
UNIVIAJE-II,,4703,1,35779,ALAMOS,0,47,0,YES,26640,0,0,0
UNIVIAJE-II,,4701,1,35779,ALAMOS,0,47,0,YES,30540,0,0,0
UNIVIAJE-II,,4703,1,35779,ALAMOS,0,47,0,YES,33660,0,0,0
UNIVIAJE-II,,4703,1,35779,ALAMOS,0,47,0,YES,38400,0,0,0
UNIVIAJE-II,,4703,1,35779,ALAMOS,0,47,0,YES,39540,0,0,0
UNIVIAJE-II,,4703,1,35779,ALAMOS,0,47,0,YES,45900,0,0,0
UNIVIAJE-II,,4703,1,35779,ALAMOS,0,47,0,YES,55980,0,0,0
UNIVIAJE-II,,4703,1,35779,ALAMOS,0,47,0,YES,60600,0,0,0
UNIVIAJE-II,,4703,1,35779,ALAMOS,0,47,0,YES,64200,0,0,YES
UNIVIAJE-II,,3006,1,35783,CENTRO,0,28,0,YES,22860,0,YES,0
UNIVIAJE-II,,3006,1,35783,CENTRO,0,28,0,YES,35880,0,0,0
UNIVIAJE-II,,3006,1,35783,CENTRO,0,28,0,YES,39480,0,0,0
UNIVIAJE-II,,3006,1,35783,CENTRO,0,28,0,YES,44820,0,0,0
UNIVIAJE-II,,3006,1,35783,CENTRO,0,28,0,YES,52740,0,0,0
UNIVIAJE-II,,3006,1,35783,CENTRO,0,28,0,YES,67620,0,0,0
UNIVIAJE-II,,3006,1,35783,CENTRO,0,28,0,YES,78480,0,0,YES
UNIVIAJE-II,,3901,1,35788,PILOTO,0,32,0,YES,40020,0,YES,0
UNIVIAJE-II,,3901,1,35788,PILOTO,0,32,0,YES,63480,0,0,0
UNIVIAJE-II,,3901,1,35788,PILOTO,0,32,0,YES,65640,0,0,YES
UNIVIAJE-II,,3202,1,35792,ERMITA,0,29,0,YES,32040,0,YES,0
UNIVIAJE-II,,3202,1,35792,ERMITA,0,29,0,YES,45480,0,0,0
UNIVIAJE-II,,3202,1,35792,ERMITA,0,29,0,YES,64740,0,0,YES
UNIVIAJE-II,,3001,1,35798,CENTRO,0,28,0,YES,43620,0,YES,0
UNIVIAJE-II,,3002,1,35798,CENTRO,0,28,0,YES,61860,0,0,YES
UNIVIAJE-II,,1203,1,35801,TEQUENDAMA,0,10,0,YES,22440,0,YES,0
UNIVIAJE-II,,1202,1,35801,TEQUENDAMA,0,10,0,YES,50460,0,0,0
UNIVIAJE-II,,1202,1,35801,TEQUENDAMA,0,10,0,YES,60240,0,0,YES
UNIVIAJE-II,,3002,1,35803,CENTRO,0,28,0,YES,43320,0,YES,0
UNIVIAJE-II,,3002,1,35803,CENTRO,0,28,0,YES,53880,0,0,0
UNIVIAJE-II,,3001,1,35803,CENTRO,0,28,0,YES,71400,0,0,YES
UNIVIAJE-II,,1002,1,35804,UND DEPORT,0,40,0,YES,43620,0,YES,0
UNIVIAJE-II,,1002,1,35804,UND DEPORT,0,40,0,YES,51600,0,0,YES
UNIVIAJE-II,,603,1,35806,CALDAS,0,5,0,YES,24120,0,YES,0
UNIVIAJE-II,,603,1,35806,CALDAS,0,5,0,YES,26280,0,0,0
UNIVIAJE-II,,603,1,35806,CALDAS,0,5,0,YES,37260,0,0,0
UNIVIAJE-II,,602,1,35806,CALDAS,0,5,0,YES,45960,0,0,0
UNIVIAJE-II,,602,1,35806,CALDAS,0,5,0,YES,49080,0,0,0
UNIVIAJE-II,,603,1,35806,CALDAS,0,5,0,YES,59760,0,0,0
UNIVIAJE-II,,603,1,35806,CALDAS,0,5,0,YES,64500,0,0,0
UNIVIAJE-II,,603,1,35806,CALDAS,0,5,0,YES,70500,0,0,0
UNIVIAJE-II,,602,1,35806,CALDAS,0,5,0,YES,78240,0,0,YES
UNIVIAJE-II,,1203,1,35807,TEQUENDAMA,0,10,0,YES,53460,0,YES,0
UNIVIAJE-II,,1203,1,35807,TEQUENDAMA,0,10,0,YES,63480,0,0,YES
UNIVIAJE-II,,302,1,35808,BUITRERA,0,2,0,YES,48180,0,YES,0
UNIVIAJE-II,,302,1,35808,BUITRERA,0,2,0,YES,81060,0,0,YES
UNIVIAJE-II,,1503,1,35809,ST LIBRADA,0,13,0,YES,25200,0,YES,0
UNIVIAJE-II,,1503,1,35809,ST LIBRADA,0,13,0,YES,38520,0,0,0
UNIVIAJE-II,,1503,1,35809,ST LIBRADA,0,13,0,YES,65340,0,0,0
UNIVIAJE-II,,1503,1,35809,ST LIBRADA,0,13,0,YES,79200,0,0,YES
UNIVIAJE-II,,3303,1,35811,CHIMINANGOS,0,38,0,YES,25200,0,YES,0
UNIVIAJE-II,,3303,1,35811,CHIMINANGOS,0,38,0,YES,27960,0,0,0
UNIVIAJE-II,,3303,1,35811,CHIMINANGOS,0,38,0,YES,29460,0,0,0
UNIVIAJE-II,,3303,1,35811,CHIMINANGOS,0,38,0,YES,32640,0,0,0
UNIVIAJE-II,,3303,1,35811,CHIMINANGOS,0,38,0,YES,36900,0,0,0
UNIVIAJE-II,,3301,1,35811,CHIMINANGOS,0,38,0,YES,46380,0,0,YES
UNIVIAJE-II,,1203,1,35817,TEQUENDAMA,0,10,0,YES,53820,0,YES,0
UNIVIAJE-II,,1203,1,35817,TEQUENDAMA,0,10,0,YES,66900,0,0,YES
UNIVIAJE-II,,4203,1,35818,T. CALI,0,26,0,YES,65280,0,YES,0
UNIVIAJE-II,,4201,1,35818,T. CALI,0,26,0,YES,74640,0,0,YES
UNIVIAJE-II,,1103,1,35819,LIDO,0,9,0,YES,37140,0,YES,0
UNIVIAJE-II,,1103,1,35819,LIDO,0,9,0,YES,41040,0,0,0
UNIVIAJE-II,,1103,1,35819,LIDO,0,9,0,YES,46980,0,0,0
UNIVIAJE-II,,1101,1,35819,LIDO,0,9,0,YES,54240,0,0,0
UNIVIAJE-II,,1103,1,35819,LIDO,0,9,0,YES,68760,0,0,0
UNIVIAJE-II,,1103,1,35819,LIDO,0,9,0,YES,78720,0,0,YES
UNIVIAJE-II,,3204,1,35823,ERMITA,0,29,0,YES,43920,0,YES,0
UNIVIAJE-II,,3204,1,35823,ERMITA,0,29,0,YES,53160,0,0,0
UNIVIAJE-II,,3204,1,35823,ERMITA,0,29,0,YES,56040,0,0,0
UNIVIAJE-II,,3204,1,35823,ERMITA,0,29,0,YES,58260,0,0,0
UNIVIAJE-II,,3203,1,35823,ERMITA,0,29,0,YES,65820,0,0,YES
UNIVIAJE-II,,701,1,35840,REFUGIO,0,6,0,YES,31200,0,YES,0
UNIVIAJE-II,,701,1,35840,REFUGIO,0,6,0,YES,38460,0,0,0
UNIVIAJE-II,,701,1,35840,REFUGIO,0,6,0,YES,49860,0,0,0
UNIVIAJE-II,,701,1,35840,REFUGIO,0,6,0,YES,70680,0,0,YES
UNIVIAJE-II,,302,1,35842,BUITRERA,0,2,0,YES,53520,0,YES,0
UNIVIAJE-II,,302,1,35842,BUITRERA,0,2,0,YES,79020,0,0,YES
UNIVIAJE-II,,504,1,35844,CAPRI,0,4,0,YES,27480,0,YES,0
UNIVIAJE-II,,3102,1,35844,CAICEDO,0,42,0,YES,48180,0,0,0
UNIVIAJE-II,,3102,1,35844,CAICEDO,0,42,0,YES,53280,0,0,0
UNIVIAJE-II,,3102,1,35844,CAICEDO,0,42,0,YES,57600,0,0,0
UNIVIAJE-II,,3102,1,35844,CAICEDO,0,42,0,YES,62340,0,0,0
UNIVIAJE-II,,3102,1,35844,CAICEDO,0,42,0,YES,72060,0,0,YES
UNIVIAJE-II,,3403,1,35846,FLORA IND,0,37,0,YES,26520,0,YES,0
UNIVIAJE-II,,3401,1,35846,FLORA IND,0,37,0,YES,31020,0,0,0
UNIVIAJE-II,,3401,1,35846,FLORA IND,0,37,0,YES,37020,0,0,0
UNIVIAJE-II,,3403,1,35846,FLORA IND,0,37,0,YES,66900,0,0,YES
UNIVIAJE-II,,4203,1,35847,T. CALI,0,26,0,YES,64680,0,YES,0
UNIVIAJE-II,,4203,1,35847,T. CALI,0,26,0,YES,73680,0,0,YES
UNIVIAJE-II,,6103,1,35852,TERMINAL MENGA,0,56,0,YES,56760,0,YES,0
UNIVIAJE-II,,6104,1,35852,TERMINAL MENGA,0,56,0,YES,63480,0,0,0
UNIVIAJE-II,,6104,1,35852,TERMINAL MENGA,0,56,0,YES,64800,0,0,0
UNIVIAJE-II,,6103,1,35852,TERMINAL MENGA,0,56,0,YES,70020,0,0,YES
UNIVIAJE-II,,3006,1,35857,CENTRO,0,28,0,YES,59880,0,YES,0
UNIVIAJE-II,,3006,1,35857,CENTRO,0,28,0,YES,65880,0,0,0
UNIVIAJE-II,,3006,1,35857,CENTRO,0,28,0,YES,76260,0,0,YES
UNIVIAJE-II,,302,1,35862,BUITRERA,0,2,0,YES,38580,0,YES,0
UNIVIAJE-II,,302,1,35862,BUITRERA,0,2,0,YES,59040,0,0,0
UNIVIAJE-II,,302,1,35862,BUITRERA,0,2,0,YES,64260,0,0,YES
UNIVIAJE-II,,4403,1,35869,VERSALLES,0,43,0,YES,32280,0,YES,0
UNIVIAJE-II,,4403,1,35869,VERSALLES,0,43,0,YES,55620,0,0,0
UNIVIAJE-II,,4403,1,35869,VERSALLES,0,43,0,YES,74640,0,0,YES
UNIVIAJE-II,,4403,1,35871,VERSALLES,0,43,0,YES,46860,0,YES,0
UNIVIAJE-II,,4403,1,35871,VERSALLES,0,43,0,YES,57120,0,0,0
UNIVIAJE-II,,4403,1,35871,VERSALLES,0,43,0,YES,72660,0,0,YES
UNIVIAJE-II,,1906,1,35873,PETECUY,0,24,0,YES,40020,0,YES,0
UNIVIAJE-II,,1906,1,35873,PETECUY,0,24,0,YES,45780,0,0,YES
UNIVIAJE-II,,4401,1,35874,VERSALLES,0,43,0,YES,46380,0,YES,0
UNIVIAJE-II,,4403,1,35874,VERSALLES,0,43,0,YES,47160,0,0,0
UNIVIAJE-II,,4403,1,35874,VERSALLES,0,43,0,YES,56700,0,0,0
UNIVIAJE-II,,4403,1,35874,VERSALLES,0,43,0,YES,73020,0,0,YES
UNIVIAJE-II,,3503,1,35875,SALOMIA,0,36,0,YES,29220,0,YES,0
UNIVIAJE-II,,3503,1,35875,SALOMIA,0,36,0,YES,37620,0,0,0
UNIVIAJE-II,,3503,1,35875,SALOMIA,0,36,0,YES,59880,0,0,YES
UNIVIAJE-II,,1403,1,35876,MZ. SABER,0,12,0,YES,31260,0,YES,0
UNIVIAJE-II,,1403,1,35876,MZ. SABER,0,12,0,YES,53580,0,0,0
UNIVIAJE-II,,1403,1,35876,MZ. SABER,0,12,0,YES,80100,0,0,YES
UNIVIAJE-II,,104,1,35881,UNIVERSIDA,0,39,0,YES,23880,0,YES,0
UNIVIAJE-II,,104,1,35881,UNIVERSIDA,0,39,0,YES,31800,0,0,0
UNIVIAJE-II,,104,1,35881,UNIVERSIDA,0,39,0,YES,35100,0,0,0
UNIVIAJE-II,,104,1,35881,UNIVERSIDA,0,39,0,YES,39360,0,0,0
UNIVIAJE-II,,104,1,35881,UNIVERSIDA,0,39,0,YES,40260,0,0,0
UNIVIAJE-II,,104,1,35881,UNIVERSIDA,0,39,0,YES,50820,0,0,0
UNIVIAJE-II,,104,1,35881,UNIVERSIDA,0,39,0,YES,60780,0,0,0
UNIVIAJE-II,,104,1,35881,UNIVERSIDA,0,39,0,YES,70080,0,0,0
UNIVIAJE-II,,104,1,35881,UNIVERSIDA,0,39,0,YES,75240,0,0,YES
UNIVIAJE-II,,3002,1,35885,CENTRO,0,28,0,YES,48900,0,YES,0
UNIVIAJE-II,,3001,1,35885,CENTRO,0,28,0,YES,68040,0,0,YES
UNIVIAJE-II,,1403,1,35886,MZ. SABER,0,12,0,YES,28140,0,YES,0
UNIVIAJE-II,,1403,1,35886,MZ. SABER,0,12,0,YES,38460,0,0,0
UNIVIAJE-II,,1403,1,35886,MZ. SABER,0,12,0,YES,43380,0,0,0
UNIVIAJE-II,,1403,1,35886,MZ. SABER,0,12,0,YES,64080,0,0,YES
UNIVIAJE-II,,1203,1,35893,TEQUENDAMA,0,10,0,YES,41400,0,YES,0
UNIVIAJE-II,,1203,1,35893,TEQUENDAMA,0,10,0,YES,43920,0,0,YES
UNIVIAJE-II,,1002,1,35896,UND DEPORT,0,40,0,YES,49080,0,YES,0
UNIVIAJE-II,,1002,1,35896,UND DEPORT,0,40,0,YES,57180,0,0,0
UNIVIAJE-II,,1003,1,35896,UND DEPORT,0,40,0,YES,77760,0,0,YES
UNIVIAJE-II,,1805,1,35900,SUCRE,0,23,0,YES,23700,0,YES,0
UNIVIAJE-II,,1805,1,35900,SUCRE,0,23,0,YES,61680,0,0,YES
UNIVIAJE-II,,1203,1,35901,TEQUENDAMA,0,10,0,YES,34860,0,YES,0
UNIVIAJE-II,,1203,1,35901,TEQUENDAMA,0,10,0,YES,45600,0,0,YES
UNIVIAJE-II,,1103,1,35904,LIDO,0,9,0,YES,32280,0,YES,0
UNIVIAJE-II,,1103,1,35904,LIDO,0,9,0,YES,60360,0,0,YES
UNIVIAJE-II,,1906,1,35911,PETECUY,0,24,0,YES,53520,0,YES,0
UNIVIAJE-II,,1906,1,35911,PETECUY,0,24,0,YES,64980,0,0,YES
UNIVIAJE-II,,2001,1,35914,SAN PEDRO,0,25,0,YES,36420,0,YES,0
UNIVIAJE-II,,2003,1,35914,SAN PEDRO,0,25,0,YES,58500,0,0,YES
UNIVIAJE-II,,1906,1,35915,PETECUY,0,24,0,YES,55740,0,YES,0
UNIVIAJE-II,,1906,1,35915,PETECUY,0,24,0,YES,61620,0,0,0
UNIVIAJE-II,,1906,1,35915,PETECUY,0,24,0,YES,71400,0,0,YES
UNIVIAJE-II,,1703,1,35916,SAN PASCUA,0,15,0,YES,39060,0,YES,0
UNIVIAJE-II,,1703,1,35916,SAN PASCUA,0,15,0,YES,46560,0,0,0
UNIVIAJE-II,,1703,1,35916,SAN PASCUA,0,15,0,YES,62220,0,0,0
UNIVIAJE-II,,1703,1,35916,SAN PASCUA,0,15,0,YES,64440,0,0,0
